79.85	923	5114	A family is at the dinner table.<br>The son asks the father, “Dad, how many kinds of boobs are there?”<br>The father, surprised, answers, “Well, son, a woman goes through three phases.<br>In her 20s, a woman’s breasts are like melons, round and firm.<br>In her 30s and 40s, they are like pears, still nice, hanging a bit.<br>After 50, they are like onions.”<br>“Onions?”<br>the son asks.<br>“Yes.<br>You see them and they make you cry.”<br>This infuriated his wife and daughter.<br>The daughter asks, “Mom, how many different kinds of willies are there?”<br>The mother smiles and says, “Well, dear, a man goes through three phases also.<br>In his 20s, his willy is like an oak tree, mighty and hard.<br>In his 30s and 40s, it’s like a birch, flexible but reliable.<br>After his 50s, it’s like a Christmas tree.”<br> “A Christmas tree?” the daughter asks.<br> “Yes, dead from the root up and the balls are just for decoration.”
85.46	119	5115	Woman 1: Oh! <br>You got a haircut!<br>That’s so cute!<br>Woman 2: Do you think so?<br>I wasn’t sure when she was gave me the mirror.<br>I mean, you don’t think it’s too fluffy looking?<br>Woman 1: Oh God no! No, it’s perfect.<br>I’d love to get my hair cut like that, but I think my face is too wide.<br>I’m pretty much stuck with this stuff I think.<br>Woman 2: Are you serious? I think your face is adorable.<br>And you could easily get one of those layer cuts – that would look so cute I think.<br>I was actually going to do that except that I was afraid it would accent my long neck.<br>Woman 1: Oh – that’s funny!<br>I would love to have your neck!<br>Anything to take attention away from this two-by-four I have for a shoulder line.<br>Woman 2: Are you kidding?<br>I know girls that would love to have your shoulders.<br>Everything drapes so well on you.<br>I mean, look at my arms – see how short they are?<br>If I had your shoulders I could get clothes to fit me so much easier.<br>Man 1: Haircut?<br>Man 2: Yeah.
63.93	55	5116	I told my friend that she drew her eyebrows on too high.<br>She looked surprised.
74.72	42	5117	The trouble with retirement is that you never get a day off.<br>– Abe Lemons
36.11	63	5118	What's the difference between a dead baby and a table? <br>You can't fuck a table.
49.61	19	5119	What sits in the kitchen and keeps getting smaller and smaller? <br>A baby combing it's hair with a potato peeler!
39.38	47	5120	What is the differance between a dead baby and a VHS tape? <br>The VHS tape don't stink when you leave it out in the sun.
39.90	9	5121	Q. Why do men find it difficult to make eye contact?<br>A. Breasts don't have eyes.
74.71	47	5122	God called Bill Clinton, Boris Yeltsin and Bill Gates to come to a conference. <br>And when they were all there, God said, "I've got good news and I've got bad news. The bad news is that I'm really fed up with the way things are on Earth; so, I've decided to destroy it. The good news is that I'm giving you one week's notice."<br><br>So, Bill Clinton called into session the joint houses of Congress and announced, "I've got good news and I've got bad news. The good news is there is a God. The bad news is that he's going to destroy the Earth in one week."<br><br>Boris Yeltsin called into session the Communist Party and announced, "I've got bad news and worse news. The bad news is that there is a God after all. And the worse news is that he's going to destroy the Earth in one week."<br><br>Bill Gates called all of his programmers, marketing experts and administrators together and announced, "I've got good news and I've got better news. The good news is that God thinks I'm one of the three most important men on Earth. The better news is that we don't have to fix Windows 95."
73.59	121	5123	The teacher says, "Today we are going to learn multisyllabic words, class. Does anyone have an example of a multisyllabic word?"<br><br>Little Johnny waves his hand, "Me, teacher! Oh, me, me!"<br><br>The teacher smiles and says, "Alright, Johnny, what is your multisyllabic word?"<br><br>Little Johnny says, "Mas-tur-bate."<br><br>The teacher is taken aback, but she manages to smile and says, "Wow, Johnny, that's a mouthful."<br><br>Little Johnny says, "No, ma'am, you're thinking of a blow job. I'm talking about jerking off."
69.05	6	5124	There once was a fellow from Kent<br>Who had such a long instrument.<br>To stay out of trouble<br>He folded it double.<br>And instead of coming he went.
30.11	19	5125	How many dead babies does it take to screw in a light bulb? <br>As many as it takes to climb on top of them in order to reach the socket.
39.78	23	5126	What's 18 inches long and makes women scream all night ? <br>Crib death.
51.67	20	5127	How do you get a baby to run faster? <br>Chase it with the lawn mower.
59.79	4	5128	Q. How do men define a long-term relationship?<br>A. A second date.
51.34	12	5129	Q. What do you call a sensitive, intelligent man?<br>A. An oxymoron.
40.95	7	5130	Stupid?<br><br>He wanted to be a farmer. <br>So he studied pharmacy.
19.53	17	5131	What's pink and spits? <br>A baby in a frying pan.
48.13	23	5132	What's red, bubbly, and scratches at the window before exploding? <br>A baby in a microwave.
53.58	21	5133	Why is there always hot water at childbirth? <br>In case of a stillbirth, soup.
58.98	8	5134	A man went into the drugstore and asked for a deodorant.<br>"The ball type?" asked the clerk.<br>"No," said the dumb man. "It's for my underarms."
50.45	9	5135	Q. Why did the woman bury her husband 12 feet under?<br>A. Because deep down he's a good person.
72.24	7	5136	A family went to a nudist camp for their vacation. <br>The young son came back to the tent and said, "Wow, Mom! You should see some of those girls. They've got these HUGE..."
39.50	19	5137	What's got four wheels, smokes and squeals? <br>A bus load of babies on fire.
31.97	18	5138	What's pink and red and silver and crawls into walls? <br>A baby with forks in its eyes.
30.11	19	5139	What's pink and chunky? <br>A baby with leprosy.
32.54	13	5140	Why do babies have a soft spot in their heads? <br>So you can pick them up five at a time
34.87	8	5141	Q. What's the difference between men and government bonds?<br>A. Bonds mature.
50.45	9	5142	Q. Why do men name their penises?<br>A. Because they don't want ninety per cent of their decisions made by a perfect stranger.
58.75	18	5143	A young woman buys a mirror at an antique shop, and hangs it on her bathroom door.<br>One evening, while getting undressed, she playfully says, "Mirror, mirror, on my door, make my bustline forty four".<br>Instantly, there is a brilliant flash of light, and her breasts grow to enormous proportions.<br>Excitedly, she runs to tell her husband what happened, and in minutes they both return. <br>This time the husband crosses his fingers and says "Mirror, mirror on the door, make my penis touch the floor!".<br>Again, there's a bright flash...and his legs fell off.
57.36	11	5144	Adam goes to God and says, "I would like a mate to please me and make living joyful. She should be beautiful and perfect in every way.<br>God says, "I can do that, but it will cost you a testicle, a kidney, and one eye."<br>To which Adam replied, "Well, what can I get for a rib?"
57.52	112	5145	What's the difference between a dead baby and a Styrofoam cup? <br>A dead baby doesn't harm the atmosphere when you burn it.
32.54	13	5146	What's small, and red, and full of holes? <br>A baby on a bed of nails.
39.32	15	5147	What do you call a baby on a stick? <br>A Kebabie.
40.95	7	5148	If women knew what men were really thinking, they'd never stop slapping them.
51.34	12	5149	Men are like a fine wine. <br>They all start out like grapes, and it's our job to stomp on them and keep them in the dark until they mature into something we'd want to have dinner with.
51.34	12	5150	Women will never be equal to men until they can walk down the street with a bald head and a beer gut, and still think they are beautiful.
36.90	18	5151	What's red and dances all around? <br>A baby on a barbecue
24.97	55	5152	How do you prepare a dead baby for Valentine's Day? <br>You shove a box of chocolates down his throat and a bouquet of roses up his ass.
52.49	23	5153	What's white and bobs up and down in a baby's crib ? <br>A Pedophiles ass.
41.91	20	5154	How do most men define marriage?<br>A very expensive way to get your laundry done free.
71.85	13	5155	Women are looking for Mr. Right.<br>Men are looking for Ms. Right Now.
42.26	42	5156	Q: What have condoms and tires in common?<br>A: Good year.
44.46	19	5157	How are babies and the elderly alike? <br>Both are fun to throw out of moving cars.
56.86	14	5158	What's the best thing about a Siamese twin baby? <br>Threesomes.
22.36	15	5159	How many dead babies can fit in a barrel? <br>4 1/2.
44.60	76	5160	What's worse than finding a dead baby on your pillow in the morning? <br>Realizing you were drunk and made love to it the night before.
48.02	11	5161	Three blonde men are on one side of a wide river and don't know how to get across.<br>The first man prays to God to make him smart enough to figure out how to cross the river, so God turns him into a brown-haired man and he swims across.<br>The second man prays to God to make him even smarter, so God turns him into a dark-haired man and he builds a boat and rows across.<br>Then the third man prays to God to make him the smartest of all, so God turns him into a woman and she walks across the bridge.
68.63	29	5162	Two cannibals are eating a clown. <br>One says to the other: "Does this taste funny to you?"
78.80	10	5163	Never make the same mistake twice.<br>There are so many new ones, try a different one each day.
61.28	16	5164	-How is Ruth?<br>-Not sure. I broke up with her last month.<br>-Oh no. You're so Ruthless.<br>-And how long have you been waiting to use that?<br>-I'd rather not say.
25.81	16	5165	How many dead babies does it take to make a bottle of baby oil? <br>It depends on how hard you squeeze them.
31.06	21	5166	What's the difference between a baby and a grandmother? <br>Grandmothers don't die when you fuck them up the ass.
31.97	18	5167	Why do you unload a truck full of babies with a pitchfork? <br>So you can tell which ones are still alive.
58.56	21	5168	Q: How did the medical community come up with the term "PMS"? <br>A: "Mad Cow Disease" was already taken.
76.11	50	5169	A young woman was taking golf lessons and had just started playing her first round of golf when she suffered a bee sting. <br>Her pain was so intense that she decided to return to the clubhouse for medical assistance. <br>The golf pro saw her heading back and said, “You are back early, what’s wrong?” <br>“I was stung by a bee!” she said. <br>“Where?” he asked. <br>“Between the first and second hole.” she replied. <br>He nodded and said, “Your stance is far too wide.”
80.22	221	5170	Little Johnny walks in on his parents having sex and asks, "What are you doing?"<br>His father says, "We're playing cards, and your mother is my wild card."<br>A week later, Little Johnny walks in on his father masturbating.<br>He asks, "What are you doing?"<br>His father says, "I'm playing cards."<br>"Where's your wild card?" Johnny asks.<br>His father replies, "Son, you don't need one when you've got a good hand."
74.88	177	5171	Teacher: "Four crows are on the fence.<br>The farmer shoots one. How many are left?"<br>Little Johnny: "None."<br>Teacher: "Listen carefully: Four crows are on the fence.<br>The farmer shoots one.<br>How many are left?"<br>Little Johnny: "None."<br>Teacher: "Can you explain that answer?"<br>Little Johnny: "One is shot, the others fly away.<br>There are none left."<br>Teacher: "Well, that isn't the correct answer, but I like the way you think."<br>Little Johnny: "Teacher, can I ask a question?"<br>Teacher: "Sure."<br>Little Johnny: "There are three women in the ice cream parlor.<br>One is licking, one is biting and one is sucking her ice cream cone.<br>Which one is married?"<br>Teacher: "The one sucking the cone."<br>Little Johnny: "No.<br>The one with the wedding ring on, but I like the way you think."
79.06	403	5172	There was this little boy who had no name.<br>One day he went outside and heard someone say Jonny.<br>He then tells his mother his first name would be Jonny.<br>The second day he goes outside and hears the name Humper.<br>So, he tells his mother his middle name was going to be Humper.<br>The third day, Jonny goes out and hears the name Harder.<br>Then, he tells his mother his full name shall be Jonny Humper Harder.<br>Jonny goes out one day with handful of cookies.<br>He sees this girl around his age and asks her if she would be willing to take off her shirt for a cookie.<br>The little girls says that she would take off all her close for all of Jonny's cookies.<br>Jonny gives her the cookies and the girl takes off all her clothes.<br>Hours later, the towns people all run up to them in the middle of the street and they cry, "JONNY HUMPER HARDER!" <br>Little Jonny yells, "I'M TRYING, I'M TRYING!"
50.70	17	5173	What happens to a frog's car when it breaks down?<br>It gets toad away.
55.34	22	5174	What did the blonde say when she found out she was pregnant?<br>I wonder if it's mine.
72.83	92	5175	So I asked a blonde, "Which is closer, Florida or the Sun?" <br>She said, "The Sun, because I can look up and see it.
68.60	41	5176	A blonde, brunette, and redhead are all on a building about to jump off.<br>They all jump at the same time.<br>Which one landed last?<br>The blonde because she asked for directions.
60.16	12	5177	Q: Why do pandas like old movies?<br>A: Because they are black and white.
45.52	26	5178	Q: How many sheep do you need to make a sweater?<br>A: I don’t know.<br>I didn’t think sheep could knit!
57.35	29	5179	Q: What do you get when you cross a elephant with a witch?<br>A: I don’t know but she will need a very large broom!
65.20	47	5180	Why did the nigger walks into a bar?<br>The cell door was still locked.
62.71	248	5181	"Life is like a box of chocolates."<br>Not all the black ones can be trusted.
71.39	1085	5182	A black man takes a girl home from a nightclub.<br>She says "Show me it's true what they say about black men".<br>So he stabs her and takes her purse.
76.89	23	5183	Chuck Norris played Russian Roulette with a fully loaded gun and won.
68.45	16	5184	Chuck Norris can simply walk into Mordor.
69.31	38	5185	When Clark Kent goes into a phonebooth, Superman comes out.<br>When Chuck Norris goes into a phone booth, it explodes and Chuck walks away.
43.73	25	5186	What is the difference between marriage and death?<br>Dead people are free.
51.55	56	5187	My husband said he wanted more space.<br>So I locked him outside.
47.62	25	5188	How can you tell if your husband is dead?<br>The sex is the same but you get to use the remote.
72.31	38	5189	Two old people, a man and a woman, walk into a hospital.<br>The doctor says to the old man, "I'll need a urine sample, a feces sample, and a blood sample."<br>The old man says, "What?"<br>So the doctor says it again.<br>Once again the old man says, "what?"<br>So the doctor yells it, "I NEED A URINE SAMPLE, A FECES SAMPLE, AND A BLOOD SAMPLE!"<br>With that the old woman turns to the old man and says, "He needs a pair of your underwear!"
61.50	42	5190	A man is driving his eighteen wheeler down the road, when he sees a hitch hiker.<br>So the trucker stops and picks up the man.<br>While they are driving down the road, the trucker says "Hey man, you wanna see something pretty cool?"<br>The hitch hiker says sure.<br>So the trucker has this monkey in the back, and he makes it come up with the men, and he smacks the monkey up side his head, and the monkey gives him a blow job.<br>So after that, the trucker says "Hey man, do you want some of that?"<br>And the hitch hiker says "Sure, but just don't smack me so hard."
84.75	449	5191	A man took his pregnant wife to the hospital.<br>The doctor looked her over and told them it would be a rather difficult delivery.<br>He offered to let the couple try an experimental procedure.<br>The woman would be connected to a machine that would transfer part of the pain to the father of the baby, thus reducing her own.<br>The man quickly agreed.<br>The doctor warned him, though, that there was a slight bug in the machine that caused it to amplify the pain sent to the father by ten times, and if the pain became too much for to bear would he please let the doctor know.<br>The doctor turned on the machine and watched the man.<br>The man said he felt absolutely fine and he could take more.<br>The doctor turned the dial up to 40, 60, 80, and finally 100% of the pain, times ten.<br>The woman delivered the baby painlessly and the doctor stared at the man, astonished at how he could not even flinch with that much pain brought upon him.<br>The couple took the new baby home. There, on the front step, the mailman lay dead.
64.23	32	5192	You so ugly, when Yo Momma drops you off at school, she gets a ticket for littering.
80.36	524	5193	Yo mama so ugly when she went to the bathroom, she scared the shit out of the toilet.
79.41	447	5194	Yo Momma so stupid, she thought seaweed is something fish smoke.
74.75	337	5195	More gay banter...<br>Four men got together at a reunion.<br>All of them had sons and they started discussing them.<br>The first man said his son was doing so well, he now owned a factory, manufacturing furniture.<br>Why, just the other day he gave his best friend a whole house full of brand new furniture.<br>The second man said his son was doing just as well.<br>He was a manager at a car sales firm. <br>Why, just the other day he gave his best friend a Ferrari.<br>The third man said his was doing well too.<br>He was a manager at a bank.<br>Why,just the other day he gave his best friend a the money to buy a house.<br>The fourth man just shook his head.  He said his son was gay and hadn't amounted to much.<br>But he must be doing something right because,just the other day he was given a house, furniture and a Ferrari by his friends!
33.38	89	5196	Two fags are on a picnic,and the first guy says,"I have to take a<br>dumpski,"and he walks into the woods to do it.<br>Several minutes later,the other guy hears the first guy crying<br>"Boo Hoo,I Had A Miscarriage.<br>I Had A Miscarriage."<br>He runs into the woods to see what is going on.<br>When he gets there,the first guy is still crying,"Boo-Hoo I Had a Miscarriage...<br>He looks down and says,"Don't be silly.<br>You didn't have a miscarraige.<br>You had diarrhea on a toad."
74.21	31	5197	Man: I have no sympathy for a man who is intoxicated all the time.<br>Fields: A man who's intoxicated all the time doesn't need sympathy
61.40	69	5198	I never drink water… fish f**k in it.
59.75	37	5199	Mr. Smith's wife has been in a coma for four months. <br>The nurses have come to realise that she moves every time they wash her crotch area. <br>The doctors think hard about this. <br>They bring in Mr. Smith and say that they have a good idea. <br>Perhaps if he practices oral sex with her she will wake out of the coma. Mr. Smith would do anything so he asks for some privacy. <br>He soon rushes out saying: "I think she's choking!"
77.50	30	5200	Two guys die in a car accident and an angel descends from heaven.<br>"I am to give you your wings so you can fly to heaven. <br>But if you think one dirty thought or act out one dirty act your wings will fall off." <br>So they fly to heaven without any trouble but when they get there the first guy sees a naked woman walk by so his wings falll off. <br>When he bends over to pick them up the second guy's wings fall off.
80.54	94	5201	Josh: What do you call a blonde in an institute of higher learning?<br>John: A visitor.
51.67	20	5202	What's the difference between David Beckham and an airplane model kit?<br>One's a glueless kit and the other's a clueless git!
86.92	1711	5203	A girl realized that she had grown hair between her legs. <br>She got worried and asked her mom about that hair.<br>Her mom calmly said: "That part where the hair has grown is called Monkey, be proud that your monkey has grown hair." the girl smiled.<br>At dinner, she told her sister: "My monkey has grown hair."<br>Her sister smiled and said: "That’s nothing, mine is already eating bananas."
72.49	161	5204	A man calls 911 emergency: " Come immediately, my little son has swallowed a condom!"<br>After five minutes, the same man calls back: "It is ok, I found another one."
62.08	106	5205	Q: How do you make seven an even number?<br>A: Take the s out!
45.58	15	5206	Q: Why did the elephant paint himself diffrent colours?<br>A: So he could hide in the crayon box!
49.25	42	5207	Q: Why are ghosts bad liars?<br>A: Because you can see right through them!
78.87	275	5208	One day the teacher told her class to think of something exiting that happened recently.<br>Little Suzie told about her trip to Florida.<br>Clyde said his dad got drunk all the time.<br>Little Johnny put a dot on the board and the teacher asked him to explain what was exciting about a period.<br>He said: "Hell if I know but my sister said she missed hers and my mom screamed, my dad had a heart attack, and the boy nextdoor killed himself."
68.56	33	5209	Q:Why did the blonde have a triangular coffin?<br>A:Because as soon as her head hits a pillow she spreads her legs!
86.82	266	5210	A man was reading the newspaper during breakfast and said to his wife, "Look at this. Another beautiful actress is going to marry a baseball player who's a total dope!<br>I'll never understand why the biggest jerks get the hottest wives."<br>His wife said, 'Thank you.'
71.25	32	5211	A drunk gets up from the bar and heads for the bathroom.<br>A few minutes, a loud, blood curdling scream is heard.<br>A few minutes after that, another loud scream reverberates through the bar.<br>The bartender goes to investigate why the drunk is screaming. <br>"What's all the screaming about in there?" he yells.<br>"You're scaring my customers!"<br>"I'm just sitting here on the toilet," slurs the drunk, "and every time I try to flush, something comes up and squeezes the hell out of my balls."<br>With that, the bartender  looks in and says, "You idiot! You're sitting on the mop bucket!"
74.17	215	5212	The honeymoon couple left the wedding reception and hailed a cab to take them to their romantic boutique hotel in the hills.<br>The driver wasn’t too sure how to get there, so he told the couple he would ask directions when they got closer to their destination.<br>Meanwhile, the lovers couldn’t wait to get busy, so they got down to business in the back seat. <br>During the couple’s moment of passion, the cabdriver noticed a fork in the road, and said, "I take the next turn, right?"<br>"Screw NO, get your own woman," said the groom, "this one’s all mine!"
64.37	107	5213	Two hookers standing on a street corner started discussing business.<br>One of the hookers said, "Gonna be a good night, I smell cock in the air." <br>The other hooker looked at her and said, "Sorry No, I just burped."
55.51	33	5214	This couple had been going out together for quite a while and was thinking about getting married.<br>They finally decided to spend a night in a motel to see if they were sexually compatible.<br>The next morning he dropped her off at her apartment and he said, "So long Lucy."<br>She said, "Goodbye, Shorty."
68.45	16	5215	Statistics say that women think they are smarter than men because they can fake orgasms.<br>Men say "Big deal. We can fake a whole relationship just for a shag."
69.18	1026	5216	Husband takes the wife to a disco.<br>There’s a guy on the dance floor giving it large – break dancing, moonwalking, back flips, the works.<br>The wife turns to her husband and says: "See that guy? 25 years ago he proposed to me and I turned him down."<br>Husband says: "Looks like he’s still fucking celebrating!!"
58.67	33	5217	Two men are approaching each other on a sidewalk. <br>Both are dragging their right foot as they walk.<br>As they meet, one man looks at the other knowingly, points to his foot and says, "Vietnam, 1969."<br>The other points his thumb behind him and says, "Dog crap, 20 feet back."
56.98	23	5218	A young blonde was on vacation in the depths of Louisiana.<br>She wanted a pair of genuine alligator shoes in the worst way, but was very reluctant to pay the high prices the local vendors were asking.<br>After becoming very frustrated with the "no haggle" attitude of one of the shopkeepers, the blonde shouted, "Maybe I'll just go out and catch my own alligator so I can get a pair of shoes at a reasonable price!"<br>The shopkeeper said, "By all means, be my guest. Maybe you'll luck out and catch yourself a big one!"<br>Determined, the blonde turned and headed for the swamps, set on catching herself an alligator.<br>Later in the day, the shopkeeper was driving home, when he spotted the young woman standing waist deep in the water, shotgun in hand.<br>Just then, he saw a huge 9-foot alligator swimming quickly toward her. <br>She took aim, killed the creature, and with a great deal of effort hauled it on to the swamp bank.<br>Lying nearby were several more of the dead creatures. <br>The shopkeeper watched in amazement. <br>Just then the blonde flipped the alligator on its back, and frustrated, shouts out, "Damn it, this one isn't wearing any shoes either!"
86.38	831	5219	Guy: Wanna suck my dick?<br>Girl: No.<br>Guy: Probably for the best. I mean, it has a label-Warning! Choking Hazard!<br>Girl: Isn't that the warning put on tiny objects?
83.24	2331	5220	My girlfriend said if this gets 100 votes we'll try anal.<br>So please don't vote, her strap on is huge and it really scares me.
79.68	248	5221	Chuck Norris injected his blood into a monkey, a fish, and a lizard. <br>They are now known as King Kong, Jaws, and Godzilla.
83.54	335	5222	What every sports player should say after winning?<br>"First of all, I would like to thank Chuck Norris for not competing."
57.36	11	5223	What do you get if you cross a woodpecker with a carrier pigeon?<br>A bird who knocks before delivering its message !
45.58	15	5224	Why do elephants squirt water through their noses? <br>If they squirted it through their tails, it'd be very difficult to aim.
66.17	59	5225	Teacher: If I lay one egg here and another there, how many eggs will there be? <br>Fred: None! <br>Fred (surprised): Why not? <br>Fred: Because you can't lay eggs!
69.89	63	5226	Jimmy was staring at a dog in the park whilst the dog was licking himself in inappropriate parts and said to his dad, "I wish I could do that."<br>Jimmy's dad looked down at Jimmy and said, "Maybe if you ask the dog nicely, he might let you!"
60.65	44	5227	He came into my room late at night. <br>He sat over my body, He sucked, swallowed and he left. <br>It was terrible. <br>It was a BLOODY MOSQUITO!
63.93	55	5228	What starts with a 'C', ends with a 'T', and is hairy on the outside and moist on the inside?<br>Coconut.... What were you thinking?
69.39	34	5229	Once there was a blonde who really needed some money. <br>She saw an ad in the newspaper for a job at an Elmo factory. <br>She went down and applied, but the manager told her that she wouldn't want the job because it was so boring. <br>The blonde begged him and told him she would do anything because she needed the money really bad. <br>After long consideration the manager hired her.<br>After a few hours the manager looked at the video-monitor showing the factory floor and saw that the conveyer belt was backed up. <br>The manager went downstairs to find out what the problem was. <br>When he arived there the blonde was sewing two marbles into the crotch of every Elmo.<br>The manager said, "I said to give each Elmo two test tickles; not two testicles!"
52.49	23	5230	A blonde and a both jump off a cliff at the same time. <br>Which one will hit the bottom first?<br>The brunette, because the blonde has to ask for directions.
64.76	29	5231	One day, a blonde's neighbor goes over to her house, sees the blonde crying, and asks her what happened. <br>The blonde said that her mother had passed away. <br>The neighbor made her some coffee and calmed her down a little and then left. <br>The next day the neighbor went back over to the house and found the blonde crying again. <br>She asked her why she was crying this time.<br>"I just got off of the phone with my sister, her mother died too!"
65.63	58	5232	Your momma so fat...<br>She can't even fit in the chat room.
79.70	357	5233	Your momma so fat...<br>She put on her lipstick with a paint-roller.
67.89	40	5234	Yo mama so fat she has more chins than a Chinese phone book.
75.09	82	5235	A woman asked her lover, "Would you keep f*ck me that much even after marriage?<br>He replied, "Sure dear, if your husband had no objection."
83.72	256	5236	A rich man and a poor man were sitting at a bar having a few drinks and they got chatting. after a while they realise both of there wedding anniverserys are the next day.<br>Poor man, "What did you get your wife for her wedding anniversery?"<br>Rich man, "I got her a pink farrari and a diamond ring."<br>Poor man, "What made you choose those gifts?"<br>Rich man, "She loves fast cars and I wasnt sure about the ring so if she doesnt like it, she can take it back in her new car... "<br>The poor, "Man nodds in agreement."<br>Rich man, "What did you get your wife?"<br>Poor man, "I got my wife a pair of cheep slippers and a dildo."<br>Rich man, "Why did you choose those gifts?"<br>Poor man, " Well if she doesnt like the slippers she can go f*uck herself."
87.39	2242	5237	Little Billy came home from school to see the families pet rooster dead in the front yard.<br>Rigor mortis had set in and it was flat on its back with its legs in the air.<br>When his Dad came home Billy said, "Dad our roosters dead and his legs are sticking in the air. Why are his legs sticking in the air?"<br>His father thinking quickly said, "Son, that's so God can reach down from the clouds and lift the rooster straight up to heaven."<br>"Gee Dad that's great," said little Billy.<br>A few days later, when Dad came home from work, Billy rushed out to meet him yelling, "Dad, Dad we almost lost Mom today!" <br>"What do you mean?" said Dad.<br>"Well Dad, I got home from school early today and went up to your bedroom and there was Mom flat on her back with her legs in the air screaming, "Jesus I'm coming, I'm coming" If it hadn't of been for Uncle George holding her down we'd have lost her for sure!"
67.78	36	5238	A blond guy and a brunette girl were happily married and about to have a baby. <br>One day, the wife started having contractions, so the husband rushed her to the hospital. <br>He held her hand as she went through a trying birth. In the end, there were two little baby boys.<br>The blond guy turned to his wife and angrily said, "All right, who's the other father!?"
64.76	29	5239	Why did the blonde scale the chain-link fence?<br>To see what was on the other side.
56.92	37	5240	A blonde's house was on fire. <br>She called 911 and started screaming, "Help me, please! <br>My house is burning! Hurry!"<br>The operator said, "Okay, calm down and we'll be there soon. How do we get to your house?"<br>The blonde answered, "Duh, in that big red truck!"
66.43	63	5241	Yo momma's so fat...<br>She's sits on coal and farts out a diamond.
60.16	12	5242	Yo momma's so fat...<br>The animals at the zoo feed her.
56.84	20	5243	Yo momma's so fat...<br>They mistake her for a country.
68.61	64	5244	I use camouflage condoms so they cant see me coming.
87.45	1142	5245	The head nun tells the two new nuns that they have to paint their room without getting any paint on their clothes. <br>So the one nun says to the other, "Hey, let's take all our clothes off, fold them up, and lock the door."<br>So they do this, and begin painting their room. <br>Soon they hear a knock at the door. <br>They ask, "Who is it?"<br>"Blind man!"<br>The nuns look at each other, then one nun says, "He's blind, he can't see. What could it hurt." <br>They let him in.<br>The blind man walks in and says, "Hey, nice t*ts. Where do you want me to hang the blinds?"
72.84	66	5246	It was the mailman's last day on the job after 35 years of carrying the mail through all kinds of weather to the same neighborhood.<br>When he arrived at the first house on his route he was greeted by the whole family there, who congratulated him and sent him on his way with a big gift certificate envelope.<br>At the second house they presented him with a box of fine imported cigars.<br>The folks at the third house handed him a selection of terrific fishing lures.<br>At each of the houses along his route, he was met with congratulations, farewells, cards, and gifts of all types and values.<br>At the final house he was met at the door by a strikingly beautiful young blonde in a revealing negligee. <br>She took him by the hand, gently led him through the door (which she closed behind him), and led him up the stairs to the bedroom where they had a most passionate liaison.<br>Afterwards, they went downstairs, where she fixed him a giant breakfast: eggs, potatoes, ham, sausage, blueberry waffles, and fresh-squeezed orange juice.<br>When he was truly satisfied she poured him a cup of steaming coffee. <br>As she was pouring, he noticed a dollar bill sticking out from under the cup's bottom edge.<br>"All this was just too wonderful for words," he said, ".....but what's the dollar for?"<br>"Well," she said, "Last night, I told my husband that today would be your last day and that we should do something special for you. I asked him what to give you?"<br>He said, "...Scr*w him...give him a dollar."<br>The blonde then blushed and said, "....But the breakfast was my idea."
43.90	23	5247	A blonde was headed to Detroit. <br>She got on the plane and sat down in first class.<br>A few minutes later, a flight attendent came up to her and told her that her ticket was for coach and she had to move from the seat. <br>She refused. <br>The flight attendent was persistant, but the blonde replied, "No, I want to sit here, I've always wanted to see what it is like in first class."<br>The flight attendent was getting frustrated. <br>Finally, after quite some time, she convinced her to move.<br>Another passenger who overheard the conversation asked the attendent, "How did you get her to move?"<br>The flight attendent replied, "I told her that first class doesn't stop in Detroit."
60.56	19	5248	Why are so many blondes rushing out to get breast implants?<br>So they don't have to pay the flat tax.
78.75	80	5249	An airline captain was helping a new blonde flight attendant prepare for her first overnight trip. <br>Upon their arrival, the captain showed the flight attendant the best place for airline personnel to eat, shop, and stay overnight. <br>The next morning as the pilot was preparing the crew for the day's route, he noticed the new stewardess was missing. <br>He knew which room she was in at the hotel and called her up to ask what happened to her. <br>She answered the phone, crying, and said, "I can't get out of the room!" <br>"You can't get out of your room?", the captain asked. <br>"Why not?" <br>She replied, "There are only three doors in here," she sobbed, "one is the bathroom, one is the closet, and one has a sign on it that says 'Do Not Disturb'!"
63.00	24	5250	Yo momma's so fat...<br>To her light food means under 4 Tons.
68.26	52	5251	Yo momma's so fat...<br>When a cop saw her he told her Hey you two break it up!
61.28	16	5252	Yo momma's so fat...<br>When she wears her X jacket helicopters try to land.
87.20	818	5253	A cowboy walks into a bar and takes a seat next to a very attractive woman.<br>He gives her a quick glance then causally looks at his watch for a moment.<br>The woman notices this and asks, "Is your date running late?"<br>"No", he replies,"I just got this state-of the-art watch, and I was just testing it.."<br>The intrigued woman says, "A state-of-the-art watch? What"s so special about it?"<br>The cowboy explains, "It uses alpha waves to talk to me telepathically."<br>The lady says, "What"s it telling you now?"<br>Well, it says you're not wearing any panties."<br>The woman giggles and replies "Well it must be broken because I am wearing panties!"<br>The cowboy smiles, taps his watch and says, "Damn thing's an hour fast."
81.81	357	5254	A man walks into his office box on a Monday morning. <br>He checks his e-mails and sees one from his neighbor.<br>it reads, "Do you have any naked photos of your wife?"<br>Outraged the man replies, "NO I DO NOT!"<br>Shortly after he receives a second e-mail from his neighbor.<br>Expecting an apology he opens the e-mail.<br>It reads, "Want to buy some?"
